"","GISCO_ID","CNTR_CODE","LAU_ID","LAU_NAME","POP_2020","POP_DENS_2020","AREA_KM2","YEAR","_ogr_geometry_"
"1","NL_GM0518","NL","GM0518","'s-Gravenhage",545163,6443.26403991,84.60975627,2020,list(list(c(4.2918421, 4.3392287, 4.3512433, 4.3473678, 4.357776, 4.3727608, 4.380346, 4.3927237, 4.3878493, 4.3796897, 4.3739054, 4.3855138, 4.3945432, 4.4220585, 4.4177592, 4.4216231, 4.420818, 4.4033032, 4.381694, 4.3578253, 4.358429, 4.3456017, 4.3436463, 4.3528088, 4.3382202, 4.3709305, 4.372691, 4.3587068, 4.3430584, 4.3267343, 4.3245538, 4.3315286, 4.3317875, 4.3033285, 4.2613441, 4.1980185, 4.2121631, 4.2348247, 4.2492364, 4.2719783, 4.2938082, 4.3076015, 4.2918421, 52.0415106, 52.0610674, 
52.0496092, 52.0426323, 52.026886, 52.0319007, 52.0270235, 52.0333138, 52.0378095, 52.0366654, 52.0405416, 52.0494845, 52.053193, 52.051697, 52.0557651, 52.0580486, 52.062603, 52.0771731, 52.0752671, 52.0622059, 52.0576267, 52.0584727, 52.0615843, 52.068207, 52.0758652, 52.0911746, 52.0947875, 52.1045293, 52.0981009, 52.0965609, 52.0991895, 52.1031314, 52.1065763, 52.1282665, 52.1022856, 52.0541445, 52.0316237, 52.0382954, 52.0259409, 52.0351683, 52.0158687, 52.0182, 52.0415106)))
"2","NL_GM0796","NL","GM0796","'s-Hertogenbosch",155113,1316.94785912,117.78218775,2020,list(list(c(5.4638529, 5.4536541, 5.4374308, 5.3917534, 5.365017, 5.356853, 5.3535785, 5.2971527, 5.2724131, 5.2482972, 5.2284677, 5.211319, 5.2066985, 5.2099313, 5.211319, 5.2297204, 5.2295838, 5.2388105, 5.2390119, 5.2496948, 5.2468491, 5.2262425, 5.2446352, 5.286723, 5.2924282, 5.2998191, 5.3191205, 5.3276391, 5.3388708, 5.3521173, 5.3549258, 5.3517424, 5.3532398, 5.371915, 5.3605293, 5.3763567, 5.4363284, 5.4464017, 5.4465536, 5.4568845, 5.4588431, 5.4696091, 5.4782225, 5.4986402, 5.4968189, 
5.484964, 5.4742995, 5.4638529, 51.7267478, 51.7329873, 51.7645143, 51.7599389, 51.7516836, 51.7518322, 51.755501, 51.7370742, 51.7399424, 51.7339981, 51.7418501, 51.7427043, 51.741493, 51.7349429, 51.7334524, 51.7249954, 51.7124386, 51.7120655, 51.7025935, 51.6996951, 51.6947286, 51.6899225, 51.6839573, 51.6818791, 51.6726321, 51.6675015, 51.6703645, 51.6726243, 51.6648549, 51.6705906, 51.6734727, 51.6775419, 51.6809814, 51.6812718, 51.6979505, 51.700184, 51.7007195, 51.6946498, 51.6885144, 51.6876715, 
51.6907464, 51.6897711, 51.7006361, 51.7082164, 51.7112693, 51.7135543, 51.728977, 51.7267478)))
"3","NL_GM1680","NL","GM1680","Aa en Hunze",25453,91.27381826,278.8641966,2020,list(list(c(6.776506, 6.7497531, 6.7496782, 6.7454813, 6.7351906, 6.7013366, 6.671621, 6.6526164, 6.6521213, 6.6684487, 6.6637434, 6.6463956, 6.6440199, 6.6465228, 6.631211, 6.6315799, 6.6156148, 6.6064495, 6.5973491, 6.5952539, 6.5798344, 6.5648703, 6.5614775, 6.5650715, 6.575262, 6.585828, 6.614871, 6.62545, 6.641706, 6.6667345, 6.6691109, 6.6749855, 6.686374, 6.714564, 6.7363365, 6.7280795, 6.7247449, 6.7307813, 6.7296448, 6.729214, 6.7882498, 6.8410569, 6.935702, 6.8608898, 6.81381, 6.7978262, 
6.7894869, 6.776506, 53.0947645, 53.0866138, 53.0865119, 53.0808019, 53.0762739, 53.0664153, 53.0796563, 53.0824089, 53.0797968, 53.0638823, 53.058351, 53.0485512, 53.0410543, 53.0274005, 53.026108, 53.0174427, 53.0070003, 52.9863833, 52.9796169, 52.9729897, 52.9661408, 52.9502659, 52.9466665, 52.9449805, 52.9317095, 52.9194525, 52.9183235, 52.9128115, 52.9120025, 52.9094505, 52.9081737, 52.9050175, 52.875332, 52.86816, 52.8786925, 52.9081737, 52.935599, 52.9386982, 52.9502659, 52.9546508, 52.9627893, 
52.9784316, 52.9933625, 53.0410543, 53.0710485, 53.0812102, 53.0865119, 53.0947645)))
"4","NL_GM0358","NL","GM0358","Aalsmeer",31857,987.93278388,32.24612091,2020,list(list(c(4.6793907, 4.7030036, 4.722466, 4.723764, 4.7709232, 4.7689224, 4.7709706, 4.795947, 4.8228342, 4.809793, 4.7975686, 4.7905247, 4.7796714, 4.7277715, 4.7021978, 4.6822771, 4.670348, 4.6793907, 52.2261433, 52.2334627, 52.2321407, 52.2165735, 52.2400079, 52.2458429, 52.2495254, 52.2608185, 52.2894219, 52.305774, 52.3004623, 52.2904485, 52.2830884, 52.2640964, 52.2450208, 52.2392486, 52.230755, 52.2261433)))
"5","NL_GM0197","NL","GM0197","Aalten",27117,279.19716572,97.12491146,2020,list(list(c(6.6623468, 6.6579204, 6.6442358, 6.6331994, 6.6337942, 6.6302852, 6.639014, 6.6267078, 6.5591839, 6.527493, 6.5298154, 6.5208408, 6.5165661, 6.505924, 6.5008977, 6.4927859, 6.4921295, 6.4863147, 6.473199, 6.4795459, 6.4834855, 6.4720441, 6.464305, 6.4725755, 6.4969835, 6.5026754, 6.5165661, 6.5265464, 6.5441134, 6.552016, 6.5589615, 6.5850343, 6.632997, 6.6686715, 6.6623468, 51.9172297, 51.9288686, 51.930142, 51.9366827, 51.9453506, 51.9506883, 51.9625475, 51.9674829, 51.9741369, 51.9659805, 
51.9613607, 51.9553053, 51.9482136, 51.9458456, 51.9398779, 51.9254691, 51.9174926, 51.9118414, 51.9071224, 51.8953287, 51.8781497, 51.8683083, 51.8551775, 51.8538085, 51.8611753, 51.8679143, 51.8719774, 51.8748967, 51.88421, 51.8855505, 51.8824563, 51.893636, 51.9012235, 51.913828, 51.9172297)))
"6","NL_GM0059","NL","GM0059","Achtkarspelen",27836,267.66636298,103.99513667,2020,list(list(c(6.2217295, 6.2155919, 6.1917069, 6.1868671, 6.18684, 6.1793518, 6.1644851, 6.1466171, 6.1382596, 6.0439915, 6.0200325, 6.0294855, 6.0810378, 6.0828438, 6.0796139, 6.0843829, 6.1037473, 6.113595, 6.108755, 6.105036, 6.1173009, 6.1220011, 6.1466611, 6.1531818, 6.176817, 6.1773309, 6.1785679, 6.1888765, 6.200378, 6.2190475, 6.229334, 6.2294795, 6.2241239, 6.2150879, 6.2213719, 6.2195735, 6.2303293, 6.2343197, 6.232179, 6.2217295, 53.258476, 53.2651509, 53.2698324, 53.2679803, 53.2626784, 
